Ticker,Beta,Momentum_1Y,Momentum_3Y,Value_PBR,Volatility_1Y,Volatility_3Y,Size_MarketCap,Profitability_ROE,Investment_AssetGrowth,Beta_Z,Value_PBR_Z,Volatility_3Y_Z,Size_MarketCap_Z,Investment_AssetGrowth_Z,Momentum_3Y_Z,Profitability_ROE_Z,Composite_Z_Score
SMMT,-1.027,-0.0643541696591408,15.942148226205235,58.739254,0.0633714855814197,0.1428941308650548,15228356608,-3.28297,1.146154945331093,0.0188966569554835,-0.5070405985555196,0.0119100731419529,0.0245246995005229,-0.0668403689528631,7.023570512858684,-0.2778300816426692,6.227190893305592
POWL,0.846,0.3613944068908488,13.580126613950943,5.956912,0.0418082455653095,0.0451723467292211,3543808512,0.34,0.2338848402508767,0.012675901523872,0.0023014663757031,0.0147873749717806,0.1065491891917849,0.0133314016300289,5.941240489178938,0.0796766990625672,6.1705625219346745
LMB,1.054,0.2396802712709245,13.333333309250648,6.4485345,0.0388289455491382,0.0395428164095241,1099896576,0.23264,0.1566487867848731,0.0119850755069072,-0.0024426205637632,0.014953129803553,0.1237052338889186,0.0201190307814412,5.828154392957598,0.0690826483316712,6.0655568907063255
CVNA,3.516,1.1399372573207778,14.3359242785731,29.573143,0.0441888894565294,0.076016438054191,43832905728,0.8853,0.1998302927450148,0.0038080867868712,-0.2255917912488402,0.0138792073488343,-0.176276694369373,0.0163241702790729,6.287563528732704,0.1334857141851228,6.053192221714393
APLD,6.465,2.500000213509181,13.748427843180858,10.596476,0.0806170487047293,0.0815595602011381,6315443200,-0.41746,1.4513971635947027,-0.0059863647709622,-0.0424696638659326,0.0137159967030463,0.0870925598873425,-0.0936655482046719,6.018359797686828,0.00493219769684,5.98197897513249
IESC,1.642,1.0328551041742542,13.174043261420117,9.6836815,0.0415089556675688,0.0345963750626148,7567330816,0.38497,0.2673451507742461,0.0100321634974104,-0.0336613272542706,0.0150987718921053,0.0783044200286549,0.0103908554869806,5.755164205083819,0.0841142406177869,5.919443329352486
MSTR,3.831,1.1558311324062407,15.150964293476338,1.9132694,0.057032466361467,0.0567849115911847,91749023744,0.18014999,4.426463634439525,0.0027618839246408,0.0413220401829029,0.0144454567964035,-0.5126435864354989,-0.3551191958044173,6.661032710408927,0.0639030485849756,5.915702357657934
VRT,1.781,0.4761250748204964,13.517455486200582,17.300268,0.0430703579980251,0.0386924822818986,54079954944,0.34841,0.141776583109333,0.0095705057264579,-0.1071602996120579,0.014978166881652,-0.2482100696165835,0.0214260240661029,5.912523206140469,0.0805065795268633,5.6836341131129045
MFH,8.289,9.454544809686809,13.055555504045367,26.354166,0.1186614998737851,0.1012128616598703,873824512,-0.21632999,0.1742442277606522,-0.0120443775351155,-0.1945291227498541,0.0131373285918423,0.1252922396961349,0.018572715003516,5.7008705201404455,0.0247792685746867,5.676078571721656
AMSC,2.891,1.4390343415616489,12.365470874551416,8.081616,0.0565482402297166,0.0583910576432252,2692043008,0.06414,0.3340192721601918,0.0058838861166935,-0.0182016238950474,0.0143981657341764,0.1125285073672253,0.0045314259892882,5.384658632194008,0.052455435699816,5.55625442920616
STKE,2.62,4.641892076931875,12.046875482638518,1.0655041,0.1372784965981406,0.1522840069258164,111501920,-0.066700004,0.6948064836643311,0.0067839527061045,0.0495028542983326,0.0116335993975324,0.1306436765745818,-0.0271751369999788,5.238671247368919,0.0395444293659241,5.4496046227114165
IREN,4.044,4.944514553605547,12.468571254185267,6.694121,0.0645456363416558,0.0758192729227762,12821159936,0.05965,1.550550433329083,0.0020544515130374,-0.0048124952280824,0.0138850126418753,0.0414230063058068,-0.1023792977284375,5.431901483720671,0.0520123722890325,5.434084533513903
CRDO,2.59,4.0144343837516185,11.86649520242662,33.05599,0.0621511825122961,0.0505424469352531,25842083840,0.18752001,0.3444325937149047,0.0068835910739359,-0.2592007675769371,0.014629258751474,-0.049982722846866,0.003616286468612,5.156017053207344,0.0646303060902636,4.936593005167826
IAG,1.321,1.1706864747834969,10.818181511674924,1.9594706,0.0359197424027924,0.0369774982534944,6768084992,0.26953,0.1843363670420238,0.0110982940332071,0.0408762051987276,0.0150286625487818,0.0839150547158376,0.0176858014998826,4.675656765287619,0.0727228731031201,4.916983656387177
HOOD,2.364,4.585903030398767,12.722944393148325,13.952465,0.0477722912177732,0.0394584851338384,112683999232,0.23536,0.4858715388107126,0.0076342001115997,-0.0748544786046661,0.0149556128377709,-0.6596052546997706,-0.0088135965173159,5.548460825976061,0.0693510520014554,4.897128361105135
VRNA,0.135,2.594256689815821,11.228735830125826,32.877007,0.0317640748426582,0.0376497872952728,9040903168,-0.36361998,0.539127104672145,0.0150373308414779,-0.2574736071790983,0.0150088677966988,0.0679600730155829,-0.0134937816781893,4.863781743867598,0.0102450134870082,4.701065640151079
ROOT,2.247,1.457752003720108,10.18203574622442,5.880834,0.0682747144277234,0.071037601912883,1442317568,0.27525,0.1098167247903836,0.0080227897461424,0.0030356082145749,0.0140258032636192,0.1213014689424599,0.0242347080454855,4.384160845939659,0.0732873102322252,4.628068534384167
FTAI,1.687,0.3836842665336926,11.858615836629694,110.80224,0.0517266993793879,0.0360541727030249,18275004416,3.89503,0.3620172126212397,0.0098827059456632,-1.009440980784208,0.0150558487726048,0.0031375025231959,0.0020709217516324,5.152406555265529,0.4304793086923839,4.603591862166801
HRTG,1.058,0.6212121288271992,9.841410051601343,1.8829381,0.0433563644414056,0.0479261216916223,763342400,0.33491,0.1648219546210272,0.0119717903911963,0.0416147328977136,0.0147062933397953,0.1260678143082087,0.0194007595884616,4.228078694017489,0.0791744289599194,4.521014513502784
TPC,1.889,1.497301366445415,9.887395101832386,2.8828266,0.0422907677195286,0.0389883414157954,3416707584,-0.05945,-0.042246519977173,0.0092118076022646,0.0319659516198578,0.0149694556609671,0.1074414264159232,0.0375982716498445,4.249150050963278,0.0402598439539942,4.4905968078661305
CIFR,2.769,3.7290970897065447,9.876923739980688,7.303719,0.0722975415312151,0.0789896260272743,5561016832,-0.21394,0.5110229502752868,0.0062890821458748,-0.0106950289000052,0.0137916653614359,0.0923885659747338,-0.0110239431882687,4.244351843672495,0.0250151075771674,4.360117292643433
RKLB,2.178,5.440476057570897,10.510637921314654,33.906685,0.0585912498687871,0.0469840398185879,23564044288,-0.40451,0.2583172104873402,0.0082519579921548,-0.2674098528791139,0.0147340318212516,-0.0339910875509081,0.0111842454637948,4.534733557934108,0.0062100754629084,4.273712928244195
VKTX,0.722,-0.5903707385678496,9.44313712107223,3.7607682,0.0534027899794683,0.0768199308928932,2994409216,-0.19989,1.4649814106217265,0.0130877401109088,0.0234939405174891,0.0138555494568352,0.1104059234463656,-0.0948593537784017,4.045581316307564,0.0264015309449868,4.137966647005747
WULF,4.267,1.3312883292005822,9.857142986894472,26.950354,0.0786204483410166,0.0827061805693823,4675746816,-0.46994,1.0827783743183128,0.0013138063121568,-0.2002822518362295,0.0136822358286124,0.0986030828481962,-0.0612707335090707,4.23528786947127,-0.0002464142848795,4.087087594830055
MOD,2.085,0.1110411663301558,9.084225301299137,7.332745,0.0425986752851262,0.0383546912011779,7415819264,0.20871,0.0357007831487982,0.0085608369324323,-0.0109751256561645,0.0149881127386915,0.0793680176648686,0.0307481367293091,3.88112006143225,0.0667212881044884,4.070531327945875
PPTA,0.326,1.1778292081595758,8.822917204117415,3.843489,0.0522582144915255,0.0475477495800655,2037025536,-0.076409996,0.4155001397446862,0.0144029665662842,0.0226956966069638,0.0147174340570731,0.117126671835225,-0.0026292442842429,3.7613829694669993,0.0385862685253448,3.966282762773648
MAMA,0.651,0.4280053070651706,8.872146243992995,13.82353,0.0322358371049837,0.035894652888893,437790176,0.17438999,0.0434801889093368,0.0133235509147766,-0.0736102742618215,0.0150605456440051,0.1283531620017662,0.0300644699836469,3.783940793501224,0.0633346643430796,3.960466912126677
HIMS,2.136,2.2390509896691086,9.028248695634838,21.368378,0.0724518034499337,0.0542040493208646,12035543040,0.41875,0.6037204263054585,0.0083914517071188,-0.1464169803362167,0.0145214472196095,0.0469379671290921,-0.0191703471321429,3.85547035500288,0.0874475773697398,3.84718147096008
AAOI,2.903,0.8982930112021459,8.635379320519094,3.8867044,0.0841740146080608,0.0773176287337244,1664224256,-0.50932,0.4055798512793369,0.0058440307695609,0.0222786741665266,0.0138408953352308,0.1197437037047517,-0.001757433307942,3.6754490047044586,-0.0041323468275647,3.8312665285450223
ASM,2.472,3.0818178852727653,8.35416639891142,4.544534,0.0466870306306601,0.0402620125916794,658661760,0.11472,0.1587268193860059,0.0072755019874064,0.0159307124402948,0.0149319539264523,0.1268026631021894,0.0199364099194464,3.5465910863333385,0.0574465598239658,3.7889148875330942
QUBT,3.884,30.43906024567967,8.731817901528578,8.536683,0.1417256118274278,0.0938313925985237,3423098880,-0.33113998,1.0652141752404007,0.0025858561414719,-0.0225929554782889,0.0133546671783698,0.1073965600857444,-0.0597271633196006,3.7196392742287143,0.0134500690732554,3.774106307909667
OKLO,0.604,14.784595853846607,12.46714591902776,27.802034,0.0871986806682268,0.0618051916968275,19361898496,-0.11763,17.927510917030567,0.0134796510243792,-0.2085008422477846,0.0142976406133288,-0.0044923973692074,-1.5416130415865197,5.431248363941083,0.0345187683995649,3.738938142774844
