Ticker,Beta,Momentum_1Y,Momentum_3Y,Value_PBR,Volatility_1Y,Volatility_3Y,Size_MarketCap,Profitability_ROE,Investment_AssetGrowth,Beta_Z,Value_PBR_Z,Volatility_3Y_Z,Size_MarketCap_Z,Investment_AssetGrowth_Z,Momentum_3Y_Z,Profitability_ROE_Z,Composite_Z_Score
SMMT,-1.547,-0.1297271021374723,17.551020358513416,70.46512,0.0614113309348327,0.1427121684975054,13533966336,-2.92492,1.146154945331093,0.024642299724548615,-0.5960058550845508,0.012782718938978749,0.04192715303387382,-0.06215489420947405,6.987949438897005,-0.24583225676615753,6.163308604534224
CLX,0.565,-0.3153661603359597,-0.1520480892279919,-593.1492,0.0138976523609241,0.01426428885402,13095813120,4.43646,-0.033037732568249,-0.008837444799369749,5.598191586742513,0.01638515105278804,0.04473746390262459,0.03696352384478,-0.3004163884196846,0.49051844018088914,5.87754233250454
APLD,7.061,3.3818951612495294,14.725887864119324,7.9886537,0.0801511534157997,0.0816007682270564,8664669184,-0.28756002,1.4513971635947027,-0.11181302265323988,-0.012848505903395724,0.014496641126446205,0.0731587820844815,-0.0878123854445434,5.8248403885893545,0.017979944121889153,5.718001841920993
POWL,0.848,0.0554957762504642,13.735792746997262,7.411855,0.0402027836974254,0.0455207589721297,4409364480,0.34,0.2338848402508767,-0.013323603748360705,-0.007464648255493885,0.015508536257508235,0.10045226898084945,0.01452703517192413,5.41721752712173,0.08075407860524723,5.607671194133405
HOOD,2.423,3.365706562147881,14.519048396476038,13.674604,0.0470930984099609,0.0390621913852741,117218263040,0.27816,0.4858715388107126,-0.03829074277543051,-0.06592134918172618,0.015689672383294617,-0.6231030129116182,-0.00665400114222533,5.739684433159264,0.07456829182352895,5.0959732913550875
AAOI,3.219,0.7624923694283885,12.669856874697343,6.1586547,0.0863016162628992,0.0783006259106636,1950714368,-0.50932,0.4055798512793369,-0.05090905557895277,0.004232763717709034,0.014589196478030926,0.11622202914668356,9.501044864869148e-05,4.978370972993827,-0.004202461327627528,5.058398455878319
DRUG,-0.327,0.0541509849914885,11.508511340709903,8.035812,0.0511440621889691,0.5345529304590425,416741088,-0.30787,-0.1125834996348344,0.005302674573421532,-0.013288682994843827,0.0017932051509141663,0.12606092025539853,0.0436498362196141,4.500244193525785,0.015948359292960262,4.67971050602325
MSTR,3.374,-0.0615957683301376,13.201103700610291,1.3273311,0.0552582083741146,0.0555637210410021,69519482880,0.25586,4.426463634439525,-0.05336613910225171,0.04932849384565251,0.015226872681783268,-0.3171634570330607,-0.33788507307495547,5.197085667753332,0.0723376474957101,4.625564012566211
IONQ,2.592,2.603039374398953,11.85683269873998,8.481683,0.0795632071222702,0.0637922405802011,20998150144,-1.07759,-0.0816358972506232,-0.04096975642341451,-0.017450457272989117,0.014996096719428788,-0.005948056175992896,0.04104849934873088,4.643648343506058,-0.06104588070743107,4.5742787889943894
ROOT,2.643,0.071835228238646,11.073282370726538,4.625373,0.0526655708973129,0.0707008729980663,1226448640,0.17021999,0.1098167247903836,-0.04177821616333867,0.018544464501592438,0.014802338135373532,0.12086746314770225,0.024955725551280734,4.321060118106943,0.06377117204544777,4.522223065325002
MFH,9.174,7.530769661051298,11.79614950462712,23.104168,0.1296861120262427,0.1054570671112206,766064384,-0.20916,0.1742442277606522,-0.14530861932892145,-0.15393720333982297,0.013827570547348449,0.12382036371123147,0.01954019652596915,4.618665029479442,0.025822211382601466,4.502429548977848
IESC,1.756,0.5140006164652733,11.102820261005348,10.138214,0.0434093408775825,0.0354790951512768,7922526720,0.38497,0.2673451507742461,-0.027717357549363487,-0.032912570993662335,0.01579016342274227,0.07791887731276957,0.011714489683099794,4.3332208884702625,0.08525237795152588,4.463266868297374
STRL,1.479,1.1539163167360005,10.63658706908138,11.038271,0.03854517957912,0.0333530817275296,11607007232,0.3692,0.1348144030106055,-0.023326311510951846,-0.0413137320278283,0.015849789311883876,0.054286651756826135,0.022854516506604847,4.141272352903652,0.08367492229907282,4.25329818923926
AMSC,2.933,0.3577917355292588,10.13467063156535,5.1313877,0.060426984157916,0.059833537312589,1755958656,0.05723,0.3340192721601918,-0.04637534017467215,0.013821306990062409,0.015107121983682815,0.11747119056830117,0.006110118522395919,3.93463299983562,0.052468908355142445,4.093236306080533
VRT,2.022,0.4950006353202671,11.325291412839738,19.58819,0.0436498818345966,0.0379851023756479,68744429568,0.38862,0.141776583109333,-0.031934029918379715,-0.12111895141735055,0.015719880278111394,-0.3121922719155358,0.022269302325302418,4.424812419361079,0.08561748341325408,4.083173832126481
CRDO,2.621,2.689064402241649,11.17336352072159,36.204914,0.0644621467661176,0.0513692982119371,28303810560,0.18752001,0.3444325937149047,-0.04142946882454785,-0.27621998855643215,0.015344508905442679,-0.0528064977456357,0.0052348146144441466,4.362263598494297,0.06550167390572369,4.077888640793292
LMB,1.225,-0.1649429690765894,9.30526324705404,5.015369,0.0379556479313527,0.039405355716878,910612096,0.22613001,0.1566487867848731,-0.01929986496309424,0.014904229273511784,0.015680048042185094,0.12289323595944827,0.021019201871892015,3.5931653917742854,0.06936378948855264,3.817726031446781
CRVS,0.637,-0.1343963398891022,9.256410173909623,7.908428,0.0531940950002876,0.0584676490400973,567582208,-0.35817,0.512677540447391,-0.009978799726321512,-0.012099676635050838,0.01514542950413669,0.12509342664012732,-0.008907210924125037,3.573052546935199,0.010916905943664824,3.6932226217376307
PTGX,2.202,0.671008476161427,9.31647218183984,7.1890817,0.0441739023093996,0.0423263778117251,4972495872,0.08606,1.08052219437856,-0.03478741723575912,-0.005385275096446663,0.015598125445807246,0.09684034919187694,-0.056638056657062424,3.5977801181701428,0.05535274135832709,3.668760585176886
PPTA,0.165,1.2147117054985577,8.902222527398003,4.5404525,0.0544100595816616,0.0473075949997338,2715323392,-0.076409996,0.4155001397446862,-0.002496584094082179,0.019337115184384628,0.015458422892415571,0.11131783360041117,-0.0007388509870235052,3.427233241829231,0.03910104741132478,3.6092122258366612
MAMA,0.789,0.3876765690054375,8.82727289574205,13.82353,0.0313711001031002,0.0356561595606388,437790176,0.17438999,0.0434801889093368,-0.012388326794330788,-0.06731142926351455,0.01578519749791526,0.125925911590339,0.030531720568008514,3.39637642535452,0.06418829253186054,3.5531077914847984
RKLB,2.174,2.9570880179995247,9.894515165233138,35.961002,0.0582267932183628,0.0472223691000178,24991729664,-0.40451,0.2583172104873402,-0.034343556986388996,-0.2739433060905822,0.01546081312664067,-0.031562840047113655,0.012473343750206515,3.835760824131961,0.006281567013121077,3.5301268448978442
STKE,1.684,-0.6854166811539062,8.437500151339922,0.64227986,0.0994942650988479,0.1458324327814938,80384560,-0.066700004,0.6948064836643311,-0.026576002622411724,0.05572278418936971,0.012695208422717905,0.1282183080638077,-0.024216272006250532,3.235906710225426,0.04007232716818426,3.4218230634408435
QURE,0.529,2.881285126782745,0.4997301611302949,-380.68494,0.1837171325966253,0.1170195559924726,1711968896,-4.2746797,-0.3308364063971027,-0.008266767335893868,3.6150433391705197,0.013503290525155824,0.11775334050153763,0.06199533925696018,-0.032078820787127385,-0.3808472262156407,3.3871024951155118
LEU,1.307,2.3776554831950074,8.516661440124125,14.754477,0.0617776337188872,0.0503886718841365,5357251584,0.51741004,0.3732730469731223,-0.02059974140767819,-0.07600091855283034,0.015372011420740874,0.09437252944352767,0.0028105966248831546,3.268497468924929,0.09850020862426587,3.382952155077838
SY,2.008,4.43901156025136,8.138580997934094,0.2552681,0.0672620683947601,0.0574197717243748,443965664,-0.2974,-0.1491358861929996,-0.03171209979369465,0.05933516442515032,0.01517481813167938,0.12588630206469253,0.046722289771655386,3.1128414829036943,0.016995661809205257,3.3452436193123827
COSM,4.377,0.0176991516096067,8.452054900777657,0.78142697,0.0632188605410337,2.5095150875853958,21399574,-0.52687,-0.1772771719364613,-0.06926584732076028,0.05442398058187729,-0.05359632029814126,0.12859663724455006,0.049087738419007626,3.2418989108848932,-0.005957968410731597,3.345187131100695
AGX,0.615,0.991125614532423,8.300997856116457,10.945305,0.0424088522487599,0.0324536968124885,4303410176,0.33426997,0.3978376173672623,-0.009630052387530695,-0.04044598438884291,0.015875013341347128,0.10113185895360027,0.0007457929644779973,3.179708618533365,0.08018091004391398,3.327566157060331
ASTS,2.725,2.0723801525302945,9.435897623998876,19.98556,0.0594089484117167,0.0729529043650579,25373259776,-0.79265,1.645004599714042,-0.04307809260792262,-0.1248280157989914,0.014739177963790522,-0.03400997082546973,-0.10408628465656602,3.6469476573520376,-0.03254364775816184,3.3231408236687168
TPC,2.14,1.078599643310696,7.864788658045226,2.7858186,0.0410511535563075,0.0385465000075283,3319660032,0.02614,-0.042246519977173,-0.033804583826439555,0.03571492453413321,0.015704135394946986,0.1074416237136479,0.03773757922799058,3.000120982515995,0.049359010052367196,3.2122736716126417
GGAL,0.68,0.0288516713957318,7.896554202170659,0.012866785,0.0490719816156197,0.0404868709996547,9604754432,0.20587999,0.4616886260865387,-0.010660442252139926,0.06159774610854214,0.015649716008701443,0.06712908358283529,-0.004621278163115365,3.0131988795468607,0.06733820239208545,3.20963190722377
FTAI,1.616,0.1110793630774733,8.83699798645433,66.63958,0.0523450393120937,0.0361199412809996,16821960704,2.63049,0.3620172126212397,-0.02549805630251284,-0.5602981414812531,0.015772190337595738,0.020837986113821535,0.003756718930210569,3.400380252093606,0.30986925916245806,3.164820208853926
